tweet_id,raw,clean,created_at,in_response_to
2440282,second time this month that @Delta screwed me over.. REALLY upset and disappointed in your service right now 🙄,second time this month that screwed me over.. REALLY upset and disappointed in your service right now 🙄,Sun Oct 29 14:32:58 +0000 2017,
2440284,@Delta Thank you. The real problem - when you click on Flight Schedules it links to a new Flight Status and Schedules page. That needs to be fixed.,Thank you. The real problem - when you click on Flight Schedules it links to a new Flight Status and Schedules page. That needs to be fixed.,Sun Oct 29 20:13:45 +0000 2017,2440283
2440285,@Delta New flight schedule feature on website is atrocious. No aircraft type info. More form than substance.  Needs work !,New flight schedule feature on website is atrocious. No aircraft type info. More form than substance. Needs work !,Sun Oct 29 14:29:27 +0000 2017,
2440287,@Delta is there a way of knowing in advance if a flight is looking for volunteers to take a later flight?,is there a way of knowing in advance if a flight is looking for volunteers to take a later flight?,Sun Oct 29 14:24:48 +0000 2017,
2441046,"@AmericanAir @Delta, please add PGV.",", please add PGV.",Tue Nov 14 23:06:57 +0000 2017,2441047
2441170,@Delta I tried to do same day confirm as platinum but the airport in BOS said their computer said the flight was full. I booked a seat on I️t directly. I need to cancel original flight leaving BOS at 7 (do not cancel atl to Tampa at 8:50). Can you help?,I tried to do same day confirm as platinum but the airport in BOS said their computer said the flight was full. I booked a seat on I️t directly. I need to cancel original flight leaving BOS at 7 (do not cancel atl to Tampa at 8:50). Can you help?,Tue Nov 14 22:52:46 +0000 2017,
2441174,"@Delta @Delta Flew to AGS from LHR on 11.9.17, crew of DL33 were amazing, very attentive. Left my wallet on the aircraft and had it back within 10 minutes. Thank you for an amazing experience. Love flying #DeltaAirlines","Flew to AGS from LHR on 11.9.17, crew of DL33 were amazing, very attentive. Left my wallet on the aircraft and had it back within 10 minutes. Thank you for an amazing experience. Love flying #DeltaAirlines",Tue Nov 14 22:19:08 +0000 2017,
2441176,"@Delta hellooooooo, is anyone even using this account???","hellooooooo, is anyone even using this account???",Tue Nov 14 22:52:21 +0000 2017,
2441178,@Delta Can you provide me with information on the hotel?,Can you provide me with information on the hotel?,Tue Nov 14 22:51:53 +0000 2017,2441177
2441179,@Delta Still nothing????,Still nothing????,Tue Nov 14 22:25:52 +0000 2017,2441180
2441180,@Delta I was speakinh with someone about my fiasco of a trip today and they've now disappeared?. This is really proving my feelings from earlier at SFO.,I was speakinh with someone about my fiasco of a trip today and they've now disappeared?. This is really proving my feelings from earlier at SFO.,Tue Nov 14 22:06:37 +0000 2017,
2441609,@SouthwestAir do you price match because @126403  and @Delta has great deals on the tickets i am looking to purchase...,do you price match because and has great deals on the tickets i am looking to purchase...,Tue Nov 14 22:58:05 +0000 2017,
2442168,"@Delta All good... took three different browsers, but got it sorted out.","All good... took three different browsers, but got it sorted out.",Tue Nov 14 23:47:18 +0000 2017,2442167
2442169,"Hey @Delta, what's the point of Delta Experiences if the site doesn't even work to bid on those experiences?","Hey , what's the point of Delta Experiences if the site doesn't even work to bid on those experiences?",Tue Nov 14 23:29:57 +0000 2017,
2442172,@DELTA Love the Delta App but do NOT like auto-check-in. Just got auto-assigned a seat I did not want. Please allow check-in opt out.,Love the Delta App but do NOT like auto-check-in. Just got auto-assigned a seat I did not want. Please allow check-in opt out.,Tue Nov 14 23:18:19 +0000 2017,
2442174,Flight back from Tampa to Atlanta @delta https://t.co/t0hbtckZtj,Flight back from Tampa to Atlanta,Tue Nov 14 23:30:53 +0000 2017,
2442176,Today sucks but @Delta is the only airline worth flying and everyone else is garbage #thankyou,Today sucks but is the only airline worth flying and everyone else is garbage #thankyou,Tue Nov 14 23:15:23 +0000 2017,
2442178,Getting a HUGE “Thank You” from your OSM and Station Manager is a BONUS! Thank you CMH! @Delta #DeltaProud https://t.co/WU6mjQHAT0,Getting a HUGE “Thank You” from your OSM and Station Manager is a BONUS! Thank you CMH! #DeltaProud,Tue Nov 14 22:57:03 +0000 2017,
2442180,"What's the policy with @Delta inflight wifi refunds? Like can I get my $16 back if it did not work the entire flight or is it just like you signed up for volatile service and we dgaf if it didn't work 

PS tweeting from land because bad inflight wifi",What's the policy with inflight wifi refunds? Like can I get my $16 back if it did not work the entire flight or is it just like you signed up for volatile service and we dgaf if it didn't work PS tweeting from land because bad inflight wifi,Tue Nov 14 23:10:15 +0000 2017,
2442183,"Gotta give credit where it's due, @Delta newest line of A320's are pretty nice. Comfy seats and awesome led lights","Gotta give credit where it's due, newest line of A320's are pretty nice. Comfy seats and awesome led lights",Tue Nov 14 23:11:42 +0000 2017,
2442185,@Delta Thank you! I've already booked my ticket. How do I let Delta know I have a service dog with me?,Thank you! I've already booked my ticket. How do I let Delta know I have a service dog with me?,Wed Nov 15 00:43:12 +0000 2017,2442184
2442186,@Delta can you tell me if service dogs can fly for free on your domestic flights?,can you tell me if service dogs can fly for free on your domestic flights?,Tue Nov 14 23:10:01 +0000 2017,
2442188,@Delta Thanks so much for the Upgrade to comfort. Bday Celebration!!! #Flight319,Thanks so much for the Upgrade to comfort. Bday Celebration!!! #Flight319,Tue Nov 14 23:06:08 +0000 2017,
2442190,@Delta Know how cool Andy is? I just picked up my bag and this was on it. Major props to you guys (George is my son's name). https://t.co/8ZJf8H5xBo,Know how cool Andy is? I just picked up my bag and this was on it. Major props to you guys (George is my son's name).,Wed Nov 15 02:29:52 +0000 2017,2442189
2442191,@Delta shout out to your baggage handler Andy at LAX terminal 3 who helped me get my 2 year old's snow globe into my already checked bag. Will make my kid so happy!,shout out to your baggage handler Andy at LAX terminal 3 who helped me get my 2 year old's snow globe into my already checked bag. Will make my kid so happy!,Tue Nov 14 22:53:37 +0000 2017,
2442194,"@Delta thanks for giving my upgrade away because I was in the bathroom instead of at my gate when you ""paged me"". Love the ""oh well"" the gate agent gave me too.","thanks for giving my upgrade away because I was in the bathroom instead of at my gate when you ""paged me"". Love the ""oh well"" the gate agent gave me too.",Tue Nov 14 22:52:19 +0000 2017,
2442196,@Delta can we speak in DM please?,can we speak in DM please?,Tue Nov 14 23:27:57 +0000 2017,2442195
2442197,I need a little assistance please @delta,I need a little assistance please,Tue Nov 14 23:01:48 +0000 2017,
2442199,"@Delta Fix your app so it accepts payments for bookings? I tried 4 different times, each time with a new search, each time failed. I know your computer system is terrible (as it resulted in me being left in NYC on Christmas) figured it had been fixed by now. Apparently not?","Fix your app so it accepts payments for bookings? I tried 4 different times, each time with a new search, each time failed. I know your computer system is terrible (as it resulted in me being left in NYC on Christmas) figured it had been fixed by now. Apparently not?",Wed Nov 15 00:34:11 +0000 2017,2442198
2442200,"So @Delta: when I want to give you money, you should want to take it. I get that the customer no longer matters, why would it, right? I have no choice. But the illusion would be nice. #DeltaLeftMeHomeOnChristmas #DeltaStillSucks","So : when I want to give you money, you should want to take it. I get that the customer no longer matters, why would it, right? I have no choice. But the illusion would be nice. #DeltaLeftMeHomeOnChristmas #DeltaStillSucks",Tue Nov 14 23:06:39 +0000 2017,
2442203,Come on @delta you can do better than this: #DL0430 today NYC to SF.  South facing window. Shade doesn't work either. https://t.co/XbwSJTTFZu,Come on you can do better than this: #DL0430 today NYC to SF. South facing window. Shade doesn't work either.,Tue Nov 14 22:49:34 +0000 2017,
2442205,"@Delta if I book a flight &amp; that flight becomes cheaper at a later date, can I rebook &amp; get credited the difference?","if I book a flight & that flight becomes cheaper at a later date, can I rebook & get credited the difference?",Tue Nov 14 22:51:32 +0000 2017,
2442207,still kinda salty @Delta didn't give me like a voucher or anything when my flight got delayed till the next day :(,still kinda salty didn't give me like a voucher or anything when my flight got delayed till the next day :(,Tue Nov 14 22:42:52 +0000 2017,
2442209,On the way home on @delta MSP -&gt; STL✈️,On the way home on MSP -> STL✈️,Tue Nov 14 22:44:53 +0000 2017,
2442211,"@Delta Purchased a day pass for internet, but on my main flight the service was malfunctioning. Can I get a refund?","Purchased a day pass for internet, but on my main flight the service was malfunctioning. Can I get a refund?",Tue Nov 14 22:39:05 +0000 2017,
2442289,@AlaskaAir Still sitting. Guess I start flying Delta. That sucks,Still sitting. Guess I start flying Delta. That sucks,Tue Nov 14 23:15:00 +0000 2017,2442290
2443093,@Delta #need my medication,#need my medication,Wed Nov 15 00:08:17 +0000 2017,2443094
2443094,@Delta #not lost they called me they wont answer or call back.  They have it!,#not lost they called me they wont answer or call back. They have it!,Wed Nov 15 00:07:52 +0000 2017,2443095
2443097,@Delta can anyone answer the phone?  Need my medication left on the plane#thanks https://t.co/06fLOcSzz7,can anyone answer the phone? Need my medication left on the plane#thanks,Tue Nov 14 23:53:20 +0000 2017,
2443099,@Delta It's not the delay! It's the boarding of the plane when they were aware of the delay PRIOR to boarding us. Two hours on a plane is completely unacceptable and was avoidable. And what's with the frickin AC at full blast?! It's freezing in here!,It's not the delay! It's the boarding of the plane when they were aware of the delay PRIOR to boarding us. Two hours on a plane is completely unacceptable and was avoidable. And what's with the frickin AC at full blast?! It's freezing in here!,Wed Nov 15 00:21:39 +0000 2017,2443098
2443100,@Delta Well the FAA announced the flight stop at 4:28 EASTERN TIME. We boarded at 5:30 CST. Seriously? Don't have us board just to get us out of the gate. Inconsiderate.,Well the FAA announced the flight stop at 4:28 EASTERN TIME. We boarded at 5:30 CST. Seriously? Don't have us board just to get us out of the gate. Inconsiderate.,Wed Nov 15 00:05:58 +0000 2017,2443101
2443101,@Delta like your pilots didn't know before they put us on this plane that they couldn't take off for an hour. Delta fail.,like your pilots didn't know before they put us on this plane that they couldn't take off for an hour. Delta fail.,Tue Nov 14 23:29:34 +0000 2017,
2443104,"@Delta I stick to my original statement, SkyWest is a black eye for Delta.  Figure out a way to serve your loyal clients better.","I stick to my original statement, SkyWest is a black eye for Delta. Figure out a way to serve your loyal clients better.",Wed Nov 15 02:25:56 +0000 2017,2443103
2443108,"@Delta I’ve taken care of that, unfortunately there are no other options that get me to my destination tonight.  Disappointing experience all the way around today","I’ve taken care of that, unfortunately there are no other options that get me to my destination tonight. Disappointing experience all the way around today",Wed Nov 15 02:42:08 +0000 2017,2443107
2443110,"@Delta Sure, that would be appreciated.","Sure, that would be appreciated.",Wed Nov 15 03:01:44 +0000 2017,2443109
